Order_ID,Order_Date,Customer_ID,Category,Sales,Profit,Discount
ORD-01450,2025-09-03,CUST-0031,Office Supplies,71.2,4.92,0.17
ORD-01451,2025-09-24,CUST-0096,Furniture,542.35,10.61,0.15
ORD-01452,2025-09-12,CUST-0004,Technology,467.81,48.34,0.21
ORD-01453,2025-09-16,CUST-0096,Furniture,776.21,37.38,0.09
ORD-01454,2025-09-01,CUST-0053,Technology,826.72,143.79,0.08
ORD-01455,2025-09-28,CUST-0079,Office Supplies,101.54,7.83,0.15
ORD-01456,2025-09-24,CUST-0040,Office Supplies,120.73,14.85,0.07
ORD-01457,2025-09-21,CUST-0078,Office Supplies,167.61,19.85,0.08
ORD-01458,2025-09-12,CUST-0117,Office Supplies,71.24,7.84,0.09
ORD-01459,2025-09-26,CUST-0104,Office Supplies,112.23,15.93,0.03
ORD-01460,2025-09-07,CUST-0095,Furniture,642.34,33.19,0.09
ORD-01461,2025-09-27,CUST-0092,Office Supplies,50.11,1.41,0.24
ORD-01462,2025-09-09,CUST-0095,Technology,863.88,128.11,0.13
ORD-01463,2025-09-10,CUST-0100,Technology,704.78,81.98,0.19
ORD-01464,2025-09-19,CUST-0088,Technology,545.97,57.21,0.21
ORD-01465,2025-09-28,CUST-0070,Technology,570.71,98.89,0.08
ORD-01466,2025-09-11,CUST-0017,Furniture,493.63,-4.42,0.2
ORD-01467,2025-09-25,CUST-0015,Office Supplies,82.47,3.46,0.21
ORD-01468,2025-09-04,CUST-0018,Technology,967.29,131.45,0.15
ORD-01469,2025-09-27,CUST-0063,Furniture,415.69,-1.4,0.19
ORD-01470,2025-09-04,CUST-0052,Furniture,406.41,2.96,0.17
ORD-01471,2025-09-06,CUST-0075,Office Supplies,131.62,15.71,0.07
ORD-01472,2025-09-01,CUST-0063,Furniture,636.18,18.11,0.13
ORD-01473,2025-09-14,CUST-0098,Office Supplies,82.64,10.26,0.07
ORD-01474,2025-09-23,CUST-0089,Technology,868.97,138.97,0.11
ORD-01475,2025-09-21,CUST-0030,Office Supplies,120.12,10.28,0.14
ORD-01476,2025-09-28,CUST-0012,Technology,1104.58,190.89,0.09
ORD-01477,2025-10-09,CUST-0113,Office Supplies,125.2,10.7,0.14
ORD-01478,2025-10-12,CUST-0090,Technology,1157.34,185.82,0.11
ORD-01479,2025-10-12,CUST-0001,Technology,629.96,101.21,0.11
ORD-01480,2025-10-21,CUST-0109,Office Supplies,125.55,15.32,0.07
ORD-01481,2025-10-13,CUST-0043,Technology,877.93,140.8,0.11
ORD-01482,2025-10-24,CUST-0059,Furniture,577.27,12.32,0.14
ORD-01483,2025-10-08,CUST-0002,Office Supplies,154.85,11.5,0.16
ORD-01484,2025-10-03,CUST-0052,Furniture,431.99,15.8,0.12
ORD-01485,2025-10-01,CUST-0117,Office Supplies,95.22,9.96,0.1
ORD-01486,2025-10-03,CUST-0068,Technology,901.15,148.47,0.1
ORD-01487,2025-10-08,CUST-0054,Technology,923.05,154.63,0.1
ORD-01488,2025-10-15,CUST-0119,Furniture,322.17,-4.79,0.21
ORD-01489,2025-10-23,CUST-0008,Technology,1152.28,149.99,0.16
ORD-01490,2025-10-04,CUST-0107,Technology,786.99,81.97,0.21
ORD-01491,2025-10-14,CUST-0079,Office Supplies,137.24,14.81,0.09
ORD-01492,2025-10-16,CUST-0023,Office Supplies,73.02,7.18,0.11
ORD-01493,2025-10-13,CUST-0066,Technology,829.92,138.13,0.1
ORD-01494,2025-10-26,CUST-0054,Technology,1004.86,145.91,0.14
ORD-01495,2025-10-11,CUST-0023,Technology,858.41,132.38,0.12
ORD-01496,2025-10-10,CUST-0043,Furniture,478.98,11.12,0.14
ORD-01497,2025-10-25,CUST-0100,Technology,526.87,62.97,0.18
ORD-01498,2025-10-28,CUST-0034,Office Supplies,98.19,10.8,0.09
ORD-01499,2025-10-22,CUST-0048,Technology,1034.02,139.04,0.16
ORD-01500,2025-10-17,CUST-0059,Technology,977.37,162.68,0.1
ORD-01501,2025-10-20,CUST-0061,Furniture,663.02,12.98,0.15
ORD-01502,2025-10-15,CUST-0112,Office Supplies,125.66,18.08,0.03
ORD-01503,2025-10-07,CUST-0101,Furniture,209.13,-4.54,0.22
ORD-01504,2025-10-05,CUST-0069,Furniture,600.13,-8.48,0.21
ORD-01505,2025-10-20,CUST-0012,Office Supplies,127.04,10.62,0.14
ORD-01506,2025-10-28,CUST-0093,Office Supplies,105.02,11.05,0.1
ORD-01507,2025-10-04,CUST-0025,Technology,800.58,111.25,0.15
ORD-01508,2025-10-04,CUST-0111,Technology,480.86,56.07,0.19
ORD-01509,2025-10-13,CUST-0115,Furniture,531.94,8.82,0.15
ORD-01510,2025-10-14,CUST-0069,Furniture,468.33,11.2,0.14
ORD-01511,2025-10-05,CUST-0081,Technology,920.42,161.42,0.08
ORD-01512,2025-10-21,CUST-0095,Technology,925.14,147.8,0.11
ORD-01513,2025-10-18,CUST-0014,Technology,968.36,133.93,0.15
ORD-01514,2025-10-24,CUST-0087,Furniture,613.64,8.38,0.16
ORD-01515,2025-10-25,CUST-0112,Furniture,543.58,10.5,0.15
ORD-01516,2025-10-01,CUST-0014,Office Supplies,129.53,13.59,0.1
ORD-01517,2025-10-22,CUST-0012,Office Supplies,87.73,10.45,0.07
ORD-01518,2025-10-07,CUST-0109,Office Supplies,89.16,9.76,0.09
ORD-01519,2025-10-17,CUST-0070,Furniture,406.14,6.24,0.15
ORD-01520,2025-10-13,CUST-0088,Technology,600.06,78.76,0.16
ORD-01521,2025-10-02,CUST-0050,Technology,484.78,44.98,0.23
ORD-01522,2025-10-26,CUST-0074,Office Supplies,150.31,11.27,0.15
ORD-01523,2025-10-16,CUST-0106,Office Supplies,179.26,22.83,0.06
ORD-01524,2025-10-08,CUST-0039,Furniture,219.01,-12.75,0.29
ORD-01525,2025-10-20,CUST-0085,Furniture,581.69,11.12,0.15
ORD-01526,2025-10-01,CUST-0055,Technology,922.75,170.43,0.06
ORD-01527,2025-10-11,CUST-0032,Office Supplies,139.44,18.05,0.06
ORD-01528,2025-10-28,CUST-0104,Technology,991.11,133.16,0.16
ORD-01529,2025-10-14,CUST-0025,Office Supplies,119.71,15.24,0.06
ORD-01530,2025-10-22,CUST-0086,Furniture,203.9,-7.38,0.25
ORD-01531,2025-10-16,CUST-0066,Technology,977.88,145.48,0.13
ORD-01532,2025-10-25,CUST-0088,Office Supplies,63.7,5.02,0.15
ORD-01533,2025-10-19,CUST-0018,Technology,939.18,154.33,0.1
ORD-01534,2025-10-09,CUST-0109,Technology,793.18,130.49,0.1
ORD-01535,2025-10-02,CUST-0068,Technology,851.92,134.6,0.11
ORD-01536,2025-10-13,CUST-0036,Office Supplies,118.35,10.76,0.13
ORD-01537,2025-10-21,CUST-0014,Furniture,538.78,30.93,0.08
ORD-01538,2025-10-25,CUST-0109,Office Supplies,153.65,13.12,0.14
ORD-01539,2025-10-23,CUST-0103,Furniture,582.51,33.97,0.08
ORD-01540,2025-10-21,CUST-0037,Furniture,199.08,-6.4,0.24
ORD-01541,2025-10-20,CUST-0099,Furniture,412.33,3.67,0.17
ORD-01542,2025-10-03,CUST-0059,Technology,973.09,125.09,0.17
ORD-01543,2025-10-17,CUST-0003,Technology,669.7,102.1,0.12
ORD-01544,2025-10-26,CUST-0119,Office Supplies,80.1,3.17,0.22
ORD-01545,2025-10-11,CUST-0045,Technology,867.44,126.95,0.13
ORD-01546,2025-10-21,CUST-0079,Furniture,496.89,6.25,0.16
ORD-01547,2025-10-21,CUST-0045,Office Supplies,106.62,10.43,0.11
ORD-01548,2025-10-03,CUST-0101,Office Supplies,50.44,3.37,0.17
ORD-01549,2025-10-14,CUST-0074,Technology,938.85,171.84,0.07
ORD-01550,2025-10-28,CUST-0007,Office Supplies,98.34,14.74,0.02
ORD-01551,2025-10-08,CUST-0087,Technology,721.45,109.92,0.12
ORD-01552,2025-10-14,CUST-0113,Technology,993.28,138.75,0.15
ORD-01553,2025-10-20,CUST-0071,Technology,820.84,141.24,0.09
ORD-01554,2025-10-10,CUST-0060,Furniture,354.43,3.57,0.16
ORD-01555,2025-10-22,CUST-0103,Office Supplies,129.23,16.24,0.06
ORD-01556,2025-10-04,CUST-0101,Office Supplies,73.16,5.16,0.16
ORD-01557,2025-10-05,CUST-0076,Technology,415.63,26.55,0.28
ORD-01558,2025-10-06,CUST-0068,Office Supplies,127.54,13.79,0.09
ORD-01559,2025-10-12,CUST-0028,Furniture,351.25,-7.36,0.22
ORD-01560,2025-10-26,CUST-0120,Furniture,377.93,4.91,0.16
ORD-01561,2025-10-09,CUST-0054,Office Supplies,87.73,9.19,0.1
ORD-01562,2025-10-05,CUST-0051,Technology,831.41,137.55,0.1
ORD-01563,2025-10-28,CUST-0007,Office Supplies,136.01,13.83,0.11
ORD-01564,2025-10-04,CUST-0066,Technology,784.22,119.97,0.12
ORD-01565,2025-10-01,CUST-0105,Office Supplies,123.08,15.27,0.07
ORD-01566,2025-10-14,CUST-0115,Technology,1054.86,148.96,0.14
ORD-01567,2025-10-03,CUST-0002,Technology,952.51,160.92,0.09
ORD-01568,2025-10-19,CUST-0119,Technology,525.01,48.34,0.23
ORD-01569,2025-11-16,CUST-0116,Furniture,541.22,-22.56,0.26
ORD-01570,2025-11-12,CUST-0056,Furniture,192.49,-3.81,0.22
ORD-01571,2025-11-28,CUST-0109,Technology,627.65,101.11,0.11
ORD-01572,2025-11-12,CUST-0083,Furniture,108.78,-3.27,0.24
ORD-01573,2025-11-25,CUST-0007,Technology,921.65,166.28,0.07
ORD-01574,2025-11-19,CUST-0093,Technology,993.88,160.4,0.11
ORD-01575,2025-11-04,CUST-0003,Office Supplies,130.13,17.26,0.05
ORD-01576,2025-11-17,CUST-0085,Technology,822.78,96.02,0.19
ORD-01577,2025-11-28,CUST-0100,Technology,365.84,46.41,0.17
ORD-01578,2025-11-08,CUST-0079,Office Supplies,93.36,8.16,0.13
ORD-01579,2025-11-12,CUST-0046,Technology,758.3,127.92,0.09
ORD-01580,2025-11-05,CUST-0116,Furniture,521.93,-4.31,0.2
ORD-01581,2025-11-28,CUST-0031,Technology,851.68,151.03,0.08
ORD-01582,2025-11-26,CUST-0066,Technology,967.44,160.31,0.1
ORD-01583,2025-11-24,CUST-0061,Office Supplies,102.59,10.34,0.11
ORD-01584,2025-11-08,CUST-0108,Office Supplies,58.94,1.03,0.26
ORD-01585,2025-11-14,CUST-0042,Technology,735.15,103.02,0.15
ORD-01586,2025-11-11,CUST-0013,Office Supplies,97.41,11.33,0.08
ORD-01587,2025-11-03,CUST-0068,Technology,883.84,165.72,0.06
ORD-01588,2025-11-04,CUST-0111,Furniture,301.9,-12.7,0.26
ORD-01589,2025-11-02,CUST-0064,Furniture,693.7,2.73,0.17
ORD-01590,2025-11-26,CUST-0061,Technology,756.27,123.55,0.1
ORD-01591,2025-11-02,CUST-0105,Furniture,411.08,0.02,0.18
ORD-01592,2025-11-03,CUST-0025,Office Supplies,114.17,14.58,0.06
ORD-01593,2025-11-28,CUST-0026,Office Supplies,104.74,13.36,0.06
ORD-01594,2025-11-28,CUST-0001,Technology,775.24,102.15,0.16
ORD-01595,2025-11-03,CUST-0036,Technology,1017.61,152.68,0.13
ORD-01596,2025-11-01,CUST-0065,Furniture,332.07,-5.32,0.21
ORD-01597,2025-11-10,CUST-0100,Furniture,245.29,-3.17,0.21
ORD-01598,2025-11-10,CUST-0010,Furniture,181.51,0.11,0.18
ORD-01599,2025-11-08,CUST-0103,Office Supplies,114.4,11.4,0.11
ORD-01600,2025-11-19,CUST-0102,Furniture,283.18,-7.48,0.23
ORD-01601,2025-11-25,CUST-0065,Office Supplies,94.41,8.03,0.14
ORD-01602,2025-11-24,CUST-0067,Office Supplies,77.59,5.03,0.17
ORD-01603,2025-11-25,CUST-0007,Office Supplies,144.06,9.3,0.17
ORD-01604,2025-11-05,CUST-0110,Office Supplies,95.63,14.57,0.01
ORD-01605,2025-11-14,CUST-0042,Technology,631.97,98.38,0.12
ORD-01606,2025-11-18,CUST-0044,Technology,466.9,56.66,0.18
ORD-01607,2025-11-27,CUST-0076,Technology,638.31,98.68,0.12
ORD-01608,2025-11-01,CUST-0043,Office Supplies,127.99,15.34,0.07
ORD-01609,2025-11-01,CUST-0101,Office Supplies,62.58,4.54,0.16
ORD-01610,2025-11-13,CUST-0039,Office Supplies,50.09,3.86,0.15
ORD-01611,2025-11-24,CUST-0086,Office Supplies,74.34,7.04,0.12
ORD-01612,2025-11-07,CUST-0006,Technology,990.15,186.49,0.06
ORD-01613,2025-11-08,CUST-0036,Furniture,602.39,14.97,0.14
ORD-01614,2025-11-02,CUST-0032,Furniture,429.1,19.16,0.1
ORD-01615,2025-11-05,CUST-0048,Office Supplies,98.88,5.73,0.19
ORD-01616,2025-11-03,CUST-0115,Office Supplies,149.93,10.79,0.16
ORD-01617,2025-11-08,CUST-0097,Technology,933.54,154.69,0.1
ORD-01618,2025-11-17,CUST-0022,Office Supplies,126.9,12.93,0.11
ORD-01619,2025-11-12,CUST-0040,Furniture,525.17,6.9,0.16
ORD-01620,2025-11-24,CUST-0001,Furniture,524.28,14.41,0.13
ORD-01621,2025-11-04,CUST-0108,Technology,679.93,70.86,0.21
ORD-01622,2025-11-21,CUST-0103,Furniture,365.06,7.28,0.15
ORD-01623,2025-11-03,CUST-0106,Office Supplies,168.85,14.81,0.13
ORD-01624,2025-11-02,CUST-0081,Furniture,419.55,18.42,0.1
ORD-01625,2025-11-05,CUST-0119,Furniture,397.93,-3.7,0.2
ORD-01626,2025-11-09,CUST-0076,Technology,582.54,72.89,0.17
ORD-01627,2025-11-26,CUST-0116,Office Supplies,92.95,12.87,0.04
ORD-01628,2025-11-27,CUST-0097,Furniture,630.62,16.86,0.13
ORD-01629,2025-11-11,CUST-0112,Office Supplies,106.15,12.53,0.08
ORD-01630,2025-11-08,CUST-0040,Furniture,559.14,9.74,0.15
ORD-01631,2025-11-07,CUST-0089,Technology,710.8,105.46,0.13
ORD-01632,2025-11-25,CUST-0079,Technology,878.83,145.62,0.1
ORD-01633,2025-11-05,CUST-0061,Furniture,429.47,23.29,0.08
ORD-01634,2025-11-15,CUST-0008,Technology,871.01,129.21,0.13
ORD-01635,2025-11-14,CUST-0095,Furniture,538.22,0.42,0.18
ORD-01636,2025-11-12,CUST-0075,Technology,1166.81,191.81,0.1
ORD-01637,2025-11-07,CUST-0060,Office Supplies,105.81,7.79,0.16
ORD-01638,2025-11-15,CUST-0016,Furniture,254.95,-7.25,0.23
ORD-01639,2025-11-04,CUST-0097,Technology,1002.87,121.07,0.18
ORD-01640,2025-11-26,CUST-0052,Technology,715.75,119.18,0.1
ORD-01641,2025-11-27,CUST-0056,Office Supplies,84.17,4.04,0.2
ORD-01642,2025-11-20,CUST-0110,Office Supplies,110.16,9.24,0.14
ORD-01643,2025-11-27,CUST-0117,Technology,731.36,126.75,0.08
ORD-01644,2025-11-05,CUST-0100,Office Supplies,77.67,5.64,0.16
ORD-01645,2025-11-08,CUST-0010,Technology,252.13,27.4,0.2
ORD-01646,2025-11-13,CUST-0088,Office Supplies,68.81,2.0,0.24
ORD-01647,2025-11-22,CUST-0118,Furniture,384.05,-3.15,0.2
ORD-01648,2025-11-27,CUST-0108,Technology,500.87,54.9,0.2
ORD-01649,2025-11-01,CUST-0017,Office Supplies,136.79,14.72,0.1
ORD-01650,2025-11-28,CUST-0009,Office Supplies,137.78,12.02,0.13
ORD-01651,2025-11-24,CUST-0118,Furniture,657.41,-3.71,0.19
ORD-01652,2025-11-04,CUST-0096,Furniture,655.01,32.75,0.09
ORD-01653,2025-11-26,CUST-0075,Furniture,463.75,16.8,0.12
ORD-01654,2025-11-04,CUST-0030,Office Supplies,139.62,8.57,0.18
ORD-01655,2025-11-27,CUST-0066,Technology,871.42,152.71,0.08
ORD-01656,2025-11-08,CUST-0063,Office Supplies,84.75,11.01,0.05
ORD-01657,2025-11-27,CUST-0076,Technology,656.63,61.08,0.23
ORD-01658,2025-11-22,CUST-0082,Furniture,539.88,10.86,0.15
ORD-01659,2025-11-21,CUST-0064,Furniture,653.45,30.0,0.1
ORD-01660,2025-11-19,CUST-0104,Technology,910.51,147.45,0.11
ORD-01661,2025-11-27,CUST-0019,Technology,300.4,40.27,0.16
ORD-01662,2025-11-03,CUST-0089,Technology,1088.15,144.94,0.16
ORD-01663,2025-11-21,CUST-0078,Technology,650.3,110.36,0.09
ORD-01664,2025-12-05,CUST-0007,Furniture,626.92,12.24,0.15
ORD-01665,2025-12-28,CUST-0059,Technology,777.32,137.79,0.08
ORD-01666,2025-12-11,CUST-0051,Office Supplies,102.47,12.18,0.07
ORD-01667,2025-12-15,CUST-0098,Technology,959.45,132.75,0.15
ORD-01668,2025-12-19,CUST-0120,Technology,874.37,122.14,0.15
ORD-01669,2025-12-24,CUST-0067,Furniture,132.05,-10.43,0.33
ORD-01670,2025-12-01,CUST-0060,Furniture,408.49,-4.85,0.2
ORD-01671,2025-12-14,CUST-0012,Furniture,504.63,11.87,0.14
ORD-01672,2025-12-07,CUST-0044,Technology,542.26,73.52,0.15
ORD-01673,2025-12-09,CUST-0058,Office Supplies,37.06,2.73,0.16
ORD-01674,2025-12-05,CUST-0059,Technology,837.32,163.52,0.04
ORD-01675,2025-12-20,CUST-0058,Technology,414.4,33.18,0.25
ORD-01676,2025-12-21,CUST-0044,Furniture,217.1,-5.75,0.23
ORD-01677,2025-12-14,CUST-0029,Technology,959.35,113.85,0.18
ORD-01678,2025-12-16,CUST-0003,Office Supplies,97.57,8.79,0.13
ORD-01679,2025-12-09,CUST-0072,Technology,1097.96,191.38,0.08
ORD-01680,2025-12-14,CUST-0061,Furniture,467.8,9.48,0.14
ORD-01681,2025-12-26,CUST-0031,Technology,830.77,95.18,0.19
ORD-01682,2025-12-21,CUST-0002,Furniture,446.61,1.76,0.17
ORD-01683,2025-12-18,CUST-0049,Office Supplies,93.33,4.0,0.21
ORD-01684,2025-12-13,CUST-0034,Office Supplies,104.72,10.21,0.11
ORD-01685,2025-12-12,CUST-0107,Office Supplies,131.58,10.78,0.14
ORD-01686,2025-12-26,CUST-0084,Furniture,602.22,6.88,0.16
ORD-01687,2025-12-19,CUST-0001,Furniture,434.87,10.9,0.14
ORD-01688,2025-12-13,CUST-0002,Furniture,540.44,15.02,0.13
ORD-01689,2025-12-01,CUST-0010,Technology,597.15,73.35,0.18
ORD-01690,2025-12-08,CUST-0042,Technology,1070.97,177.75,0.1
ORD-01691,2025-12-26,CUST-0095,Technology,1120.98,191.53,0.09
ORD-01692,2025-12-02,CUST-0089,Office Supplies,165.27,19.25,0.08
ORD-01693,2025-12-16,CUST-0056,Office Supplies,39.61,3.82,0.12
ORD-01694,2025-12-25,CUST-0072,Furniture,722.97,-17.92,0.23
ORD-01695,2025-12-08,CUST-0080,Furniture,603.41,-18.85,0.24
ORD-01696,2025-12-04,CUST-0003,Office Supplies,96.28,10.46,0.09
ORD-01697,2025-12-08,CUST-0112,Technology,783.1,133.42,0.09
ORD-01698,2025-12-27,CUST-0115,Technology,1041.79,166.47,0.11
ORD-01699,2025-12-24,CUST-0113,Office Supplies,133.64,14.55,0.09
ORD-01700,2025-12-08,CUST-0076,Technology,511.98,59.05,0.19
ORD-01701,2025-12-26,CUST-0086,Furniture,234.23,-12.2,0.28
ORD-01702,2025-12-27,CUST-0046,Furniture,563.78,0.02,0.18
ORD-01703,2025-12-06,CUST-0005,Office Supplies,115.54,15.49,0.05
ORD-01704,2025-12-19,CUST-0112,Technology,1024.14,160.39,0.12
ORD-01705,2025-12-24,CUST-0035,Technology,814.65,115.48,0.14
ORD-01706,2025-12-19,CUST-0029,Office Supplies,78.32,8.38,0.1
ORD-01707,2025-12-23,CUST-0012,Technology,821.99,146.4,0.08
ORD-01708,2025-12-19,CUST-0008,Furniture,505.75,12.03,0.14
ORD-01709,2025-12-19,CUST-0120,Furniture,508.45,3.2,0.17
ORD-01710,2025-12-27,CUST-0119,Office Supplies,71.92,7.14,0.11
ORD-01711,2025-12-16,CUST-0081,Office Supplies,87.8,12.87,0.02
ORD-01712,2025-12-06,CUST-0002,Furniture,554.1,-12.74,0.22
ORD-01713,2025-12-03,CUST-0059,Furniture,509.48,24.42,0.09
ORD-01714,2025-12-20,CUST-0073,Technology,1089.38,166.66,0.12
ORD-01715,2025-12-17,CUST-0081,Technology,1091.03,185.26,0.09
ORD-01716,2025-12-11,CUST-0070,Furniture,551.12,2.29,0.17
ORD-01717,2025-12-07,CUST-0072,Office Supplies,116.0,14.16,0.07
ORD-01718,2025-12-11,CUST-0097,Office Supplies,107.03,10.96,0.1
ORD-01719,2025-12-26,CUST-0116,Office Supplies,94.48,8.1,0.14
ORD-01720,2025-12-11,CUST-0018,Office Supplies,121.62,8.8,0.16
ORD-01721,2025-12-05,CUST-0099,Technology,858.01,132.16,0.12
ORD-01722,2025-12-05,CUST-0054,Furniture,666.69,16.43,0.14
ORD-01723,2025-12-28,CUST-0120,Office Supplies,120.65,14.16,0.08
ORD-01724,2025-12-12,CUST-0105,Furniture,536.28,-0.48,0.18
ORD-01725,2025-12-12,CUST-0107,Office Supplies,94.4,6.22,0.17
ORD-01726,2025-12-22,CUST-0108,Office Supplies,79.28,5.28,0.17
ORD-01727,2025-12-04,CUST-0057,Furniture,522.16,9.49,0.15
ORD-01728,2025-12-11,CUST-0017,Technology,866.94,111.44,0.17
ORD-01729,2025-12-06,CUST-0100,Technology,572.2,61.67,0.2
ORD-01730,2025-12-14,CUST-0093,Office Supplies,82.45,6.51,0.15
ORD-01731,2025-12-16,CUST-0053,Office Supplies,128.7,11.73,0.13
ORD-01732,2025-12-06,CUST-0010,Furniture,160.16,-3.42,0.22
ORD-01733,2025-12-18,CUST-0096,Office Supplies,99.81,9.05,0.13
ORD-01734,2025-12-20,CUST-0033,Office Supplies,40.66,3.02,0.16
ORD-01735,2025-12-08,CUST-0103,Office Supplies,92.34,10.22,0.09
ORD-01736,2025-12-27,CUST-0094,Office Supplies,55.68,3.82,0.17
ORD-01737,2025-12-10,CUST-0001,Technology,788.08,119.32,0.12
ORD-01738,2025-12-10,CUST-0021,Office Supplies,116.16,12.94,0.09
ORD-01739,2025-12-24,CUST-0089,Technology,836.41,111.43,0.16
ORD-01740,2025-12-23,CUST-0101,Technology,632.07,74.43,0.19
ORD-01741,2025-12-13,CUST-0039,Office Supplies,48.99,6.0,0.07
ORD-01742,2025-12-25,CUST-0035,Office Supplies,107.52,12.59,0.08
ORD-01743,2025-12-02,CUST-0112,Office Supplies,84.53,10.17,0.07
ORD-01744,2025-12-11,CUST-0055,Technology,861.94,129.32,0.13
ORD-01745,2025-12-20,CUST-0007,Office Supplies,120.52,13.01,0.09
